id,title,authors,published_date,url,pdf
2306.01508v2,Graded geometry and generalized reduction,"Henrique Bursztyn, Alberto S. Cattaneo, Rajan Amit Mehta, Marco Zambon",2023-06-02,http://arxiv.org/abs/2306.01508v2,http://arxiv.org/pdf/2306.01508v2
2306.01170v1,The Equivariant Spectral Flow and Bifurcation for Functionals with Symmetries -- Part I,"Marek Izydorek, Joanna Janczewska, Maciej Starostka, Nils Waterstraat",2023-06-01,http://arxiv.org/abs/2306.01170v1,http://arxiv.org/pdf/2306.01170v1
2305.17759v1,On a remark by Alan Weinstein,Iakovos Androulidakis,2023-05-28,http://arxiv.org/abs/2305.17759v1,http://arxiv.org/pdf/2305.17759v1
2305.14922v1,Finite reservoirs and irreversibility corrections to Hamiltonian systems statistics,"Matteo Colangeli, Antonio Di Francesco, Lamberto Rondoni",2023-05-24,http://arxiv.org/abs/2305.14922v1,http://arxiv.org/pdf/2305.14922v1
2305.15490v2,Symplectic model reduction of Hamiltonian systems using data-driven quadratic manifolds,"Harsh Sharma, Hongliang Mu, Patrick Buchfink, Rudy Geelen, Silke Glas, Boris Kramer",2023-05-24,http://arxiv.org/abs/2305.15490v2,http://arxiv.org/pdf/2305.15490v2
2305.11783v1,Bordism classes of loops and Floer's equation in cotangent bundles,"Filip Broćić, Dylan Cant",2023-05-19,http://arxiv.org/abs/2305.11783v1,http://arxiv.org/pdf/2305.11783v1
2305.09912v7,On knot types of clean Lagrangian intersections in $T^*\mathbb{R}^3$,Yukihiro Okamoto,2023-05-17,http://arxiv.org/abs/2305.09912v7,http://arxiv.org/pdf/2305.09912v7
2305.09932v1,Volume functionals on pseudoconvex hypersurfaces,"Simon Donaldson, Fabian Lehmann",2023-05-17,http://arxiv.org/abs/2305.09932v1,http://arxiv.org/pdf/2305.09932v1
2305.06844v4,Partial separability and symplectic-Haantjes manifolds,"Daniel Reyes, Piergiulio Tempesta, Giorgio Tondo",2023-05-11,http://arxiv.org/abs/2305.06844v4,http://arxiv.org/pdf/2305.06844v4
2305.06304v1,On the derivation of new non-classical hydrodynamic equations for Hamiltonian particle systems,"Raffaele Esposito, Rossana Marra",2023-05-10,http://arxiv.org/abs/2305.06304v1,http://arxiv.org/pdf/2305.06304v1
2305.05545v1,Convolution for quiver varieties via cup product on a Morse complex,Graeme Wilkin,2023-05-09,http://arxiv.org/abs/2305.05545v1,http://arxiv.org/pdf/2305.05545v1
2305.05540v1,Direct Poisson neural networks: Learning non-symplectic mechanical systems,"Martin Šípka, Michal Pavelka, Oğul Esen, Miroslav Grmela",2023-05-07,http://arxiv.org/abs/2305.05540v1,http://arxiv.org/pdf/2305.05540v1
2305.03580v1,Generalized Geometry of 2D Incompressible Fluid Flows,Radek Suchánek,2023-05-05,http://arxiv.org/abs/2305.03580v1,http://arxiv.org/pdf/2305.03580v1
2305.03553v1,Introduction to contact complete integrability,Senne Ignoul,2023-05-05,http://arxiv.org/abs/2305.03553v1,http://arxiv.org/pdf/2305.03553v1
2305.03131v1,Courant-Nijenhuis algebroids,"Henrique Bursztyn, Thiago Drummond, Clarice Netto",2023-05-04,http://arxiv.org/abs/2305.03131v1,http://arxiv.org/pdf/2305.03131v1
2305.01814v3,On the symplectic geometry of $A_k$ singularities,"Nikolay Martynchuk, San Vũ Ngoc",2023-05-02,http://arxiv.org/abs/2305.01814v3,http://arxiv.org/pdf/2305.01814v3
2305.01370v2,Persistence K-theory,"Paul Biran, Octav Cornea, Jun Zhang",2023-05-02,http://arxiv.org/abs/2305.01370v2,http://arxiv.org/pdf/2305.01370v2
2305.00409v1,Segre embedding and biharmonicity,"Hiba Bibi, Dorel Fetcu, Cezar Oniciuc",2023-04-30,http://arxiv.org/abs/2305.00409v1,http://arxiv.org/pdf/2305.00409v1
2304.14624v1,Generalized Euler angles for a unitary control of the Hamiltonian system,"Seungjin Lee, Kyunghyun Baek, Jeongho Bang",2023-04-28,http://arxiv.org/abs/2304.14624v1,http://arxiv.org/pdf/2304.14624v1
2304.12581v2,On particular integrability in classical mechanics,"A. M. Escobar-Ruiz, R. Azuaje",2023-04-25,http://arxiv.org/abs/2304.12581v2,http://arxiv.org/pdf/2304.12581v2
2304.12103v2,Stability of fixed points of Dirac structures,"Karandeep Jandu Singh, Marco Zambon",2023-04-24,http://arxiv.org/abs/2304.12103v2,http://arxiv.org/pdf/2304.12103v2
2304.13035v2,Tuning the separability in noncommutative space,Pinaki Patra,2023-04-24,http://arxiv.org/abs/2304.13035v2,http://arxiv.org/pdf/2304.13035v2
2304.10969v1,Equivariant Fukaya categories at singular values,"Yanki Lekili, Ed Segal",2023-04-21,http://arxiv.org/abs/2304.10969v1,http://arxiv.org/pdf/2304.10969v1
2304.10035v2,Derivation of Painlevé type system with $D_4^{(1)}$ affine Weyl group symmetry in a self-similarity limit,"H. Aratyn, J. F. Gomes, G. V. Lobo, A. H. Zimerman",2023-04-20,http://arxiv.org/abs/2304.10035v2,http://arxiv.org/pdf/2304.10035v2
2304.09633v1,Hamiltonian dynamics on the symplectic extended phase space for autonomous and non-autonomous systems,Jürgen Struckmeier,2023-04-19,http://arxiv.org/abs/2304.09633v1,http://arxiv.org/pdf/2304.09633v1
2304.08843v2,Exact solutions and superposition rules for Hamiltonian systems generalizing time-dependent SIS epidemic models with stochastic fluctuations,"Rutwig Campoamor-Stursberg, Eduardo Fernandez-Saiz, Francisco J. Herranz",2023-04-18,http://arxiv.org/abs/2304.08843v2,http://arxiv.org/pdf/2304.08843v2
2304.07618v3,Local H-Principles for Partial Holomorphic Relations,"Luis Giraldo, Guillermo Sánchez Arellano",2023-04-15,http://arxiv.org/abs/2304.07618v3,http://arxiv.org/pdf/2304.07618v3
2304.07631v1,Construction of solutions of analogs of the Schrodinger time equations corresponding to the Hamiltonian system $H^{2+2+1}$,V. A. Pavlenko,2023-04-13,http://arxiv.org/abs/2304.07631v1,http://arxiv.org/pdf/2304.07631v1
2304.05158v2,Complex Dirac structures with constant real index on flag manifolds,"Cristian Ortiz, Carlos Varea",2023-04-11,http://arxiv.org/abs/2304.05158v2,http://arxiv.org/pdf/2304.05158v2
2304.04500v1,Liouville integrable binomial Hamiltonian system,Mustafa Mullahasanoglu,2023-04-10,http://arxiv.org/abs/2304.04500v1,http://arxiv.org/pdf/2304.04500v1
2304.03503v3,Hamiltonian Lie algebroids over Poisson manifolds,"Christian Blohmann, Stefano Ronchi, Alan Weinstein",2023-04-07,http://arxiv.org/abs/2304.03503v3,http://arxiv.org/pdf/2304.03503v3
2304.00877v3,On the well-posed variational principle in degenerate point particle systems using embeddings of the symplectic manifold,Kyosuke Tomonari,2023-04-03,http://arxiv.org/abs/2304.00877v3,http://arxiv.org/pdf/2304.00877v3
2304.01149v2,The universal structure of moment maps in complex geometry,"Ruadhaí Dervan, Michael Hallam",2023-04-03,http://arxiv.org/abs/2304.01149v2,http://arxiv.org/pdf/2304.01149v2
2310.06088v1,Relational Composition of Physical Systems: A Categorical Approach,Owen Lynch,2023-04-01,http://arxiv.org/abs/2310.06088v1,http://arxiv.org/pdf/2310.06088v1
2303.17639v1,Balanced loss-gain induced chaos in a periodic Toda lattice,"Puspendu Roy, Pijush K. Ghosh",2023-03-30,http://arxiv.org/abs/2303.17639v1,http://arxiv.org/pdf/2303.17639v1
2303.15883v1,Numerical Methods in Poisson Geometry and their Application to Mechanics,"Oscar Cosserat, Camille Laurent-Gengoux, Vladimir Salnikov",2023-03-28,http://arxiv.org/abs/2303.15883v1,http://arxiv.org/pdf/2303.15883v1
2303.14493v1,Integrability and trajectory confinement in $\mathcal{PT}$-symmetric waveguide arrays,"I V Barashenkov, Frank Smuts, Alexander Chernyavsky",2023-03-25,http://arxiv.org/abs/2303.14493v1,http://arxiv.org/pdf/2303.14493v1
2303.13291v2,Extremal Black Holes as Relativistic Systems with Kepler Dynamics,"Dijs de Neeling, Diederik Roest, Marcello Seri, Holger Waalkens",2023-03-23,http://arxiv.org/abs/2303.13291v2,http://arxiv.org/pdf/2303.13291v2
2303.12508v1,Classification of orbit closures in the variety of 4-dimensional symplectic Lie algebras,"Edison Alberto Fernández-Culma, Nadina Elizabeth Rojas",2023-03-22,http://arxiv.org/abs/2303.12508v1,http://arxiv.org/pdf/2303.12508v1
2303.10723v8,Reconstructing real algebraic maps locally like moment-maps with prescribed images and compositions with the canonical projections to the $1$-dimensional real affine space,Naoki Kitazawa,2023-03-19,http://arxiv.org/abs/2303.10723v8,http://arxiv.org/pdf/2303.10723v8
2303.09480v1,Pseudo-Holomorphic Hamiltonian Systems,Luiz Frederic Wagner,2023-03-16,http://arxiv.org/abs/2303.09480v1,http://arxiv.org/pdf/2303.09480v1
2303.08990v2,Notes on the $L_\infty$-approach to local gauge field theories,"Maxim Grigoriev, Dmitry Rudinsky",2023-03-15,http://arxiv.org/abs/2303.08990v2,http://arxiv.org/pdf/2303.08990v2
2303.08034v1,Discrete gradient methods for irreversible port-Hamiltonian systems,"Alexandre Anahory Simoes, David Martín de Diego, Bernhard Maschke",2023-03-14,http://arxiv.org/abs/2303.08034v1,http://arxiv.org/pdf/2303.08034v1
2303.07835v2,Generalized complex structure on certain principal torus bundles,"Debjit Pal, Mainak Poddar",2023-03-14,http://arxiv.org/abs/2303.07835v2,http://arxiv.org/pdf/2303.07835v2
2303.06934v1,Study of ideal gases in curved spacetimes,"Luis Aragón-Muñoz, Hernando Quevedo",2023-03-13,http://arxiv.org/abs/2303.06934v1,http://arxiv.org/pdf/2303.06934v1
2303.06325v1,Dynamics of the infinite discrete nonlinear Schrödinger equation,Aleksis Vuoksenmaa,2023-03-11,http://arxiv.org/abs/2303.06325v1,http://arxiv.org/pdf/2303.06325v1
2303.05494v1,A Formal Equivalence of Deformation Quantization and Geometric Quantization (of Higher Groupoids) and Non-Perturbative Sigma Models,Joshua Lackman,2023-03-09,http://arxiv.org/abs/2303.05494v1,http://arxiv.org/pdf/2303.05494v1
2303.04200v3,Stratified Vector Bundles: Examples and Constructions,Ethan Ross,2023-03-07,http://arxiv.org/abs/2303.04200v3,http://arxiv.org/pdf/2303.04200v3
2303.03531v4,Null Hamiltonian Yang-Mills theory: Soft symmetries and memory as superselection,"Aldo Riello, Michele Schiavina",2023-03-06,http://arxiv.org/abs/2303.03531v4,http://arxiv.org/pdf/2303.03531v4
2302.13270v1,Integrable Systems Arising from Separation of Variables on $S^{3}$,"Diana M. H. Nguyen, Sean R. Dawson, Holger R. Dullin",2023-02-26,http://arxiv.org/abs/2302.13270v1,http://arxiv.org/pdf/2302.13270v1
2302.12273v1,Linking the ADM formulation to other Hamiltonian formulations of general relativity,"Merced Montesinos, Jorge Romero",2023-02-23,http://arxiv.org/abs/2302.12273v1,http://arxiv.org/pdf/2302.12273v1
2302.12061v4,Liouville-Arnold theorem for homogeneous symplectic and contact Hamiltonian systems,"Leonardo Colombo, Manuel de LeÃ³n, Manuel Lainz, Asier LÃ³pez-GordÃ³n",2023-02-23,http://arxiv.org/abs/2302.12061v4,http://arxiv.org/pdf/2302.12061v4
2302.11604v2,Monge-Ampere Geometry and Vortices,"Lewis Napper, Ian Roulstone, Vladimir Rubtsov, Martin Wolf",2023-02-22,http://arxiv.org/abs/2302.11604v2,http://arxiv.org/pdf/2302.11604v2
2302.10221v2,Family of Gaussian wavepacket dynamics methods from the perspective of a nonlinear Schrödinger equation,Jiří J. L. Vaníček,2023-02-20,http://arxiv.org/abs/2302.10221v2,http://arxiv.org/pdf/2302.10221v2
2302.09894v2,A Riemann-Roch formula for singular reductions by circle actions,"Benjamin Delarue, Louis Ioos, Pablo Ramacher",2023-02-20,http://arxiv.org/abs/2302.09894v2,http://arxiv.org/pdf/2302.09894v2
2302.09638v3,Symmetric spaces as adjoint orbits and their geometries,"Leonardo F. Cavenaghi, Carolina Garcia, Lino Grama, Luiz San Martin",2023-02-19,http://arxiv.org/abs/2302.09638v3,http://arxiv.org/pdf/2302.09638v3
2302.08193v4,Compatible $E$-Differential Forms on Lie Algebroids over (Pre-)Multisymplectic Manifolds,Noriaki Ikeda,2023-02-16,http://arxiv.org/abs/2302.08193v4,http://arxiv.org/pdf/2302.08193v4
2302.07441v3,Geometric Phases of Nonlinear Elastic $N$-Rotors via Cartan's Moving Frames,"Francesco Fedele, Arash Yavari",2023-02-15,http://arxiv.org/abs/2302.07441v3,http://arxiv.org/pdf/2302.07441v3
2302.07488v1,Fukaya category of infinite-type surfaces,"Jaeyoung Choi, Yong-Geun Oh",2023-02-15,http://arxiv.org/abs/2302.07488v1,http://arxiv.org/pdf/2302.07488v1
2302.07220v1,Kähler structures for holomorphic submersions,Chi Li,2023-02-14,http://arxiv.org/abs/2302.07220v1,http://arxiv.org/pdf/2302.07220v1
2302.07314v2,The Riemannian and symplectic geometry of the space of generalized Kähler structures,"Vestislav Apostolov, Jeffrey Streets, Yury Ustinovskiy",2023-02-14,http://arxiv.org/abs/2302.07314v2,http://arxiv.org/pdf/2302.07314v2
2302.05827v2,"Cosymplectic geometry, reductions, and energy-momentum methods with applications","J. de Lucas, A. Maskalaniec, B. M. Zawora",2023-02-12,http://arxiv.org/abs/2302.05827v2,http://arxiv.org/pdf/2302.05827v2
2302.04036v1,Derived Symplectic Reduction and L-Equivariant Geometry,Albin Grataloup,2023-02-08,http://arxiv.org/abs/2302.04036v1,http://arxiv.org/pdf/2302.04036v1
2302.02512v2,Mean Curvature Flows of Two-Convex Lagrangians,"Chung-Jun Tsai, Mao-Pei Tsui, Mu-Tao Wang",2023-02-06,http://arxiv.org/abs/2302.02512v2,http://arxiv.org/pdf/2302.02512v2
2302.01933v2,"Weak $(p,k)$-Dirac manifolds","Yanhui Bi, Zhixiong Chen",2023-02-05,http://arxiv.org/abs/2302.01933v2,http://arxiv.org/pdf/2302.01933v2
2302.02421v1,Abelianization and the Duistermaat-Heckman theorem,"Peter Crooks, Jonathan Weitsman",2023-02-05,http://arxiv.org/abs/2302.02421v1,http://arxiv.org/pdf/2302.02421v1
2302.02062v1,Normal forms for principal Poisson Hamiltonian spaces,"Pedro Frejlich, Ioan Marcut",2023-02-04,http://arxiv.org/abs/2302.02062v1,http://arxiv.org/pdf/2302.02062v1
2302.00334v1,Hamiltonian Classification of toric fibres and symmetric probes,Joé Brendel,2023-02-01,http://arxiv.org/abs/2302.00334v1,http://arxiv.org/pdf/2302.00334v1
2301.12544v1,The Poisson Geometry of Plancherel Formulas for Triangular Groups,Nicholas M. Ercolani,2023-01-29,http://arxiv.org/abs/2301.12544v1,http://arxiv.org/pdf/2301.12544v1
2301.12142v1,The moment map for the variety of associative algebras,"Hui Zhang, Zaili Yan",2023-01-28,http://arxiv.org/abs/2301.12142v1,http://arxiv.org/pdf/2301.12142v1
2302.01294v2,The weak Lie 2-algebra of multiplicative forms on a quasi-Poisson groupoid,"Zhuo Chen, Honglei Lang, Zhangju Liu",2023-01-27,http://arxiv.org/abs/2302.01294v2,http://arxiv.org/pdf/2302.01294v2
2301.10806v2,A moment map for the variety of Jordan algebras,"Claudio Gorodski, Iryna Kashuba, María Eugenia Martin",2023-01-25,http://arxiv.org/abs/2301.10806v2,http://arxiv.org/pdf/2301.10806v2
2301.08236v1,Harmonic metrics for the Hull-Strominger system and stability,"Mario Garcia-Fernandez, Raul Gonzalez Molina",2023-01-19,http://arxiv.org/abs/2301.08236v1,http://arxiv.org/pdf/2301.08236v1
2301.06912v3,Remarks on asymptotic isometric embeddings of conic transforms for torus actions,Andrea Galasso,2023-01-17,http://arxiv.org/abs/2301.06912v3,http://arxiv.org/pdf/2301.06912v3
2301.05594v1,Minimal $δ(2)$-ideal Lagrangian submanifolds and the Quaternionic projective space,"Kristof Dekimpe, Joeri Van der Veken, Luc Vrancken",2023-01-13,http://arxiv.org/abs/2301.05594v1,http://arxiv.org/pdf/2301.05594v1
2301.05189v1,Complete characterization of nontrivial local conservation laws and nonexistence of local Hamiltonian structures for generalized Infeld--Rowlands equation,Jakub Vašíček,2023-01-12,http://arxiv.org/abs/2301.05189v1,http://arxiv.org/pdf/2301.05189v1
2301.01822v2,On the Existence of Symplectic Barriers,"Pazit Haim-Kislev, Richard Hind, Yaron Ostrover",2023-01-04,http://arxiv.org/abs/2301.01822v2,http://arxiv.org/pdf/2301.01822v2
2301.00962v1,The derived moduli stack of logarithmic flat connections,Francis Bischoff,2023-01-03,http://arxiv.org/abs/2301.00962v1,http://arxiv.org/pdf/2301.00962v1
2301.01011v1,Geometric quantizations of mixed polarizations on KĂ¤hler manifolds with T-symmetry,"Naichung Conan Leung, Dan Wang",2023-01-03,http://arxiv.org/abs/2301.01011v1,http://arxiv.org/pdf/2301.01011v1
2301.00343v1,On the $A_{\infty}$-Category of a Holomorphic Moment Map,Ahsan Z. Khan,2023-01-01,http://arxiv.org/abs/2301.00343v1,http://arxiv.org/pdf/2301.00343v1
2212.14763v1,Holonomic Poisson geometry of Hilbert schemes,"Mykola Matviichuk, Brent Pym, Travis Schedler",2022-12-30,http://arxiv.org/abs/2212.14763v1,http://arxiv.org/pdf/2212.14763v1
2212.11323v2,Maurer-Cartan methods in deformation theory: the twisting procedure,"Vladimir Dotsenko, Sergey Shadrin, Bruno Vallette",2022-12-21,http://arxiv.org/abs/2212.11323v2,http://arxiv.org/pdf/2212.11323v2
2212.08210v2,A locally conformally symplectic structure on Kerr space-time,Jack Morava,2022-12-16,http://arxiv.org/abs/2212.08210v2,http://arxiv.org/pdf/2212.08210v2
2212.06414v3,Even Order Explicit Symplectic Geometric Algorithms for Solving Quaternions in Guidance Navigation and Control via Diagonal Padé Approximation and Cayley Transform,"Hong-Yan Zhang, Fei Liu, Yu Zhou, Man Liang",2022-12-13,http://arxiv.org/abs/2212.06414v3,http://arxiv.org/pdf/2212.06414v3
2212.04931v2,Runge-Lenz Vector as a 3d Projection of SO(4) Moment Map in $\mathbb{R}^{4}\times\mathbb{R}^{4}$ Phase Space,"Hitoshi Ikemori, Shinsaku Kitakado, Yoshimitsu Matsui, Toshiro Sato",2022-12-09,http://arxiv.org/abs/2212.04931v2,http://arxiv.org/pdf/2212.04931v2
2212.04442v3,On deformations of coisotropic submanifolds with fixed characteristic foliation,Stephane Geudens,2022-12-08,http://arxiv.org/abs/2212.04442v3,http://arxiv.org/pdf/2212.04442v3
2212.01043v2,Coupled Kähler-Einstein and Hermitian-Yang-Mills equations,Kartick Ghosh,2022-12-02,http://arxiv.org/abs/2212.01043v2,http://arxiv.org/pdf/2212.01043v2
2212.01344v4,The Arnold conjecture for singular symplectic manifolds,"Joaquim Brugués, Eva Miranda, Cédric Oms",2022-12-02,http://arxiv.org/abs/2212.01344v4,http://arxiv.org/pdf/2212.01344v4
2211.16792v3,Reductions: precontact versus presymplectic,"Katarzyna Grabowska, Janusz Grabowski",2022-11-30,http://arxiv.org/abs/2211.16792v3,http://arxiv.org/pdf/2211.16792v3
2211.13845v1,Derived quot schemes,Nachiketa Adhikari,2022-11-25,http://arxiv.org/abs/2211.13845v1,http://arxiv.org/pdf/2211.13845v1
2211.13945v2,The $Îł$-support as a micro-support,"Tomohiro Asano, StĂŠphane Guillermou, Vincent HumiliĂ¨re, Yuichi Ike, Claude Viterbo",2022-11-25,http://arxiv.org/abs/2211.13945v2,http://arxiv.org/pdf/2211.13945v2
2211.13288v2,Symplectic reduction and a Darboux-Moser-Weinstein theorem for Lie algebroids,"Yi Lin, Yiannis Loizides, Reyer Sjamaar, Yanli Song",2022-11-23,http://arxiv.org/abs/2211.13288v2,http://arxiv.org/pdf/2211.13288v2
2211.11712v3,Symplectic Morse Theory and Witten Deformation,"David Clausen, Xiang Tang, Li-Sheng Tseng",2022-11-21,http://arxiv.org/abs/2211.11712v3,http://arxiv.org/pdf/2211.11712v3
2211.08258v2,Complex Symplectic Lie Algebras with Large Abelian Subalgebras,"Giovanni Bazzoni, Marco Freibert, Adela Latorre, Nicoletta Tardini",2022-11-15,http://arxiv.org/abs/2211.08258v2,http://arxiv.org/pdf/2211.08258v2
2211.06216v1,On the coadjoint Virasoro action,"Anton Alekseev, Eckhard Meinrenken",2022-11-11,http://arxiv.org/abs/2211.06216v1,http://arxiv.org/pdf/2211.06216v1
2211.05768v2,Symplectic structures on low dimensional 2-step nilmanifolds,"Gabriela P. Ovando, Mauro Subils",2022-11-10,http://arxiv.org/abs/2211.05768v2,http://arxiv.org/pdf/2211.05768v2
2211.05751v3,Quantum generalized Calogero-Moser systems from free Hamiltonian reduction,"Katarzyna Kowalczyk-Murynka, Marek KuĹ",2022-11-10,http://arxiv.org/abs/2211.05751v3,http://arxiv.org/pdf/2211.05751v3
2211.05439v1,The Fukaya $A_\infty$ algebra of a non-orientable Lagrangian,"Or Kedar, Jake P. Solomon",2022-11-10,http://arxiv.org/abs/2211.05439v1,http://arxiv.org/pdf/2211.05439v1
2211.05846v5,Sympletic reduction of the sub-Riemannian geodesic flow for metabelian nilpotent groups,"Alejandro Bravo-Doddoli, Enrico Le Donne, Nicola Paddeu",2022-11-10,http://arxiv.org/abs/2211.05846v5,http://arxiv.org/pdf/2211.05846v5
2211.05324v2,Geodesic rays in the space of Kähler metrics with $T$-symmetry,"Naichung Conan Leung, Dan Wang",2022-11-10,http://arxiv.org/abs/2211.05324v2,http://arxiv.org/pdf/2211.05324v2
2211.05117v1,$A_\infty$ relations in orientor calculus on moduli of stable disk maps,"Or Kedar, Jake P. Solomon",2022-11-09,http://arxiv.org/abs/2211.05117v1,http://arxiv.org/pdf/2211.05117v1
2211.04559v1,The scalar curvature in formal deformation quantization. I,Laurent La Fuente-Gravy,2022-11-08,http://arxiv.org/abs/2211.04559v1,http://arxiv.org/pdf/2211.04559v1
2210.16256v3,Stability of fixed points in Poisson geometry and higher Lie theory,Karandeep J. Singh,2022-10-28,http://arxiv.org/abs/2210.16256v3,http://arxiv.org/pdf/2210.16256v3
2210.14726v3,Hofer geometry via toric degeneration,Yusuke Kawamoto,2022-10-26,http://arxiv.org/abs/2210.14726v3,http://arxiv.org/pdf/2210.14726v3
2210.13137v3,Maps to toric varieties and toric degenerations,"Takuya Murata, Lara Bossinger",2022-10-24,http://arxiv.org/abs/2210.13137v3,http://arxiv.org/pdf/2210.13137v3
2210.13523v3,Eight-dimensional symplectic non-solvable Lie algebras,"T. Aït Aissa, M. W. Mansouri",2022-10-24,http://arxiv.org/abs/2210.13523v3,http://arxiv.org/pdf/2210.13523v3
2210.07637v2,Classification of multiplicity free quasi-Hamiltonian manifolds,Friedrich Knop,2022-10-14,http://arxiv.org/abs/2210.07637v2,http://arxiv.org/pdf/2210.07637v2
2210.07195v2,A quasi-Poisson structure on the multiplicative Grothendieck-Springer resolution,Ana Balibanu,2022-10-13,http://arxiv.org/abs/2210.07195v2,http://arxiv.org/pdf/2210.07195v2
2210.07378v2,Fermions coupled to the Palatini action in $n$ dimensions,"Jorge Romero, Merced Montesinos, Ricardo Escobedo",2022-10-13,http://arxiv.org/abs/2210.07378v2,http://arxiv.org/pdf/2210.07378v2
2210.07200v2,Reduction along strong Dirac maps,"Ana Balibanu, Maxence Mayrand",2022-10-13,http://arxiv.org/abs/2210.07200v2,http://arxiv.org/pdf/2210.07200v2
2210.04357v1,Lower semi-continuity of Lagrangian volume,"Erman Cineli, Viktor L. Ginzburg, Basak Z. Gurel",2022-10-09,http://arxiv.org/abs/2210.04357v1,http://arxiv.org/pdf/2210.04357v1
2210.03866v4,Symplectic mechanics of relativistic spinning compact bodies I.: Covariant foundations and integrability around black holes,Paul Ramond,2022-10-08,http://arxiv.org/abs/2210.03866v4,http://arxiv.org/pdf/2210.03866v4
2210.02008v2,Quantizable functions on Kähler manifolds and non-formal quantization,"Kwokwai Chan, Naichung Conan Leung, Qin Li",2022-10-05,http://arxiv.org/abs/2210.02008v2,http://arxiv.org/pdf/2210.02008v2
2210.00246v2,"Polyubles, Poisson homogeneous spaces and multi-flag varieties","Shaoqiang Deng, Chuangchuang Kang, Shizhuo Yu",2022-10-01,http://arxiv.org/abs/2210.00246v2,http://arxiv.org/pdf/2210.00246v2
2209.14791v4,Rational singularities for moment maps of totally negative quivers,Tanguy Vernet,2022-09-29,http://arxiv.org/abs/2209.14791v4,http://arxiv.org/pdf/2209.14791v4
2209.14794v1,Symplectic Camel theorems and ${\mathcal C}^0$-rigidity of coisotropic submanifolds,Emmanuel Opshtein,2022-09-29,http://arxiv.org/abs/2209.14794v1,http://arxiv.org/pdf/2209.14794v1
2209.14157v2,Special representatives of complexified Kähler classes,"Carlo Scarpa, Jacopo Stoppa",2022-09-28,http://arxiv.org/abs/2209.14157v2,http://arxiv.org/pdf/2209.14157v2
2209.14016v3,Poisson structures with compact support,"Gil R. Cavalcanti, Ioan Marcut",2022-09-28,http://arxiv.org/abs/2209.14016v3,http://arxiv.org/pdf/2209.14016v3
2209.13337v2,Solutions and Singularities of the Semigeostrophic Equations via the Geometry of Lagrangian Submanifolds,"Roberto D'Onofrio, Giovanni Ortenzi, Ian Roulstone, Volodya Rubtsov",2022-09-27,http://arxiv.org/abs/2209.13337v2,http://arxiv.org/pdf/2209.13337v2
2209.12668v1,Compactness of Hamiltonian stationary Lagrangian submanifolds in symplectic manifolds,"Jingyi Chen, John Man Shun Ma",2022-09-26,http://arxiv.org/abs/2209.12668v1,http://arxiv.org/pdf/2209.12668v1
2209.11622v2,Poisson geometry and Azumaya loci of cluster algebras,"Greg Muller, Bach Nguyen, Kurt Trampel, Milen Yakimov",2022-09-23,http://arxiv.org/abs/2209.11622v2,http://arxiv.org/pdf/2209.11622v2
2209.10660v5,Nonequilibrium thermodynamics as a symplecto-contact reduction and relative information entropy,"Jin-wook Lim, Yong Geun Oh",2022-09-21,http://arxiv.org/abs/2209.10660v5,http://arxiv.org/pdf/2209.10660v5
2209.05836v1,Observables on multisymplectic manifolds and higher Courant algebroids,"Antonio Michele Miti, Marco Zambon",2022-09-13,http://arxiv.org/abs/2209.05836v1,http://arxiv.org/pdf/2209.05836v1
2209.03154v3,Contact geometric mechanics: the Tulczyjew triples,"Katarzyna Grabowska, Janusz Grabowski",2022-09-07,http://arxiv.org/abs/2209.03154v3,http://arxiv.org/pdf/2209.03154v3
2209.02972v1,Reduced symplectic homology and the secondary continuation map,"Kai Cieliebak, Alexandru Oancea",2022-09-07,http://arxiv.org/abs/2209.02972v1,http://arxiv.org/pdf/2209.02972v1
2208.14498v1,Some cute applications of Lagrangian cobordisms towards examples in quantitative symplectic geometry,"Jeff Hicks, Cheuk Yu Mak",2022-08-30,http://arxiv.org/abs/2208.14498v1,http://arxiv.org/pdf/2208.14498v1
2208.09704v1,Barcode of a pair of compact exact Lagrangians in a punctured exact two-dimensional symplectic manifold,Tangi Pasquer,2022-08-20,http://arxiv.org/abs/2208.09704v1,http://arxiv.org/pdf/2208.09704v1
2208.09404v2,Locally conformally symplectic deformation of Gromov non-squeezing,Yasha Savelyev,2022-08-16,http://arxiv.org/abs/2208.09404v2,http://arxiv.org/pdf/2208.09404v2
2208.05940v2,A Gentle Introduction to the Non-Abelian Hodge Correspondence,Alexander Thomas,2022-08-11,http://arxiv.org/abs/2208.05940v2,http://arxiv.org/pdf/2208.05940v2
2208.04224v3,Symplectic structures on stratified pseudomanifolds,Xiangdong Yang,2022-08-08,http://arxiv.org/abs/2208.04224v3,http://arxiv.org/pdf/2208.04224v3
2208.03724v1,"Moment map, convex function and extremal point","King Leung Lee, Jacob Sturm, Xiaowei Wang",2022-08-07,http://arxiv.org/abs/2208.03724v1,http://arxiv.org/pdf/2208.03724v1
2208.01574v2,Cohomogeneity-One Lagrangian Mean Curvature Flow,"Jesse Madnick, Albert Wood",2022-08-02,http://arxiv.org/abs/2208.01574v2,http://arxiv.org/pdf/2208.01574v2
2208.00997v2,Asymptotic geometry of toric Kahler instantons,Brian Weber,2022-08-01,http://arxiv.org/abs/2208.00997v2,http://arxiv.org/pdf/2208.00997v2
